Title,Author,URL,Body
Certain Broker-Dealers Deemed Not To Be Investment Advisers,N/A,https://sec.gov/rules/2005/01/certain-broker-dealers-deemed-not-be-investment-advisers-0#34-50979,SECURITIES AND EXCHANGE COMMISSION
Certain Broker-Dealers Deemed Not To Be Investment Advisers,N/A,https://sec.gov/rules/2005/01/certain-broker-dealers-deemed-not-be-investment-advisers-0#34-42099,SECURITIES AND EXCHANGE COMMISSION
Certain Broker-Dealers Deemed Not To Be Investment Advisers,N/A,https://sec.gov/rules/2005/01/certain-broker-dealers-deemed-not-be-investment-advisers-0#34-50213,SECURITIES AND EXCHANGE COMMISSION
Certain Broker-Dealers Deemed Not To Be Investment Advisers,N/A,https://sec.gov/rules/2005/01/certain-broker-dealers-deemed-not-be-investment-advisers-0#34-50980,SECURITIES AND EXCHANGE COMMISSION
Establishing a Docket for the Development of Plasma Standards Public Workshop; Notice,N/A,https://sec.gov/rules/2004/12/establishing-a-docket-development-plasma-standards-public-workshop-notice#34-50870,SECURITIES AND EXCHANGE COMMISSION
Amendments to Regulation M: Anti-Manipulation Rules Concerning Securities Offerings,N/A,https://sec.gov/rules/2004/12/amendments-regulation-m-anti-manipulation-rules-concerning-securities-offerings#33-8511,Securities and Exchange Commission
Issuer Restrictions or Prohibitions on Ownership by Securities Intermediaries,N/A,https://sec.gov/rules/2004/12/issuer-restrictions-or-prohibitions-ownership-securities-intermediaries#34-50758A,SECURITIES AND EXCHANGE COMMISSION
Issuer Restrictions or Prohibitions on Ownership by Securities Intermediaries,N/A,https://sec.gov/rules/2004/12/issuer-restrictions-or-prohibitions-ownership-securities-intermediaries#34-49804,SECURITIES AND EXCHANGE COMMISSION
Investment Adviser Codes of Ethics,N/A,https://sec.gov/rules/2004/12/investment-adviser-codes-ethics#IA-2333,SECURITIES AND EXCHANGE COMMISSION
Investment Adviser Codes of Ethics,N/A,https://sec.gov/rules/2004/12/investment-adviser-codes-ethics#IA-2256,SECURITIES AND EXCHANGE COMMISSION
Investment Adviser Codes of Ethics,N/A,https://sec.gov/rules/2004/12/investment-adviser-codes-ethics#IA-2209,SECURITIES AND EXCHANGE COMMISSION
Disposal of Consumer Report Information,N/A,https://sec.gov/rules/2004/12/disposal-consumer-report-information#34-50781,SECURITIES AND EXCHANGE COMMISSION  
Disposal of Consumer Report Information,N/A,https://sec.gov/rules/2004/12/disposal-consumer-report-information#34-50361,SECURITIES AND EXCHANGE COMMISSION  
Investment Adviser Codes of Ethics,N/A,https://sec.gov/rules/2004/12/investment-adviser-codes-ethics#IA-2333,SECURITIES AND EXCHANGE COMMISSION
Registration Under the Advisers Act of Certain Hedge Fund Advisers,N/A,https://sec.gov/rules/2004/12/registration-under-advisers-act-certain-hedge-fund-advisers#IA-2266,"Four months ago, the majority proposed to regulate hedge fund advisers over our dissent.1  We were nevertheless hopeful that a careful review of commentary on the proposal would convince the majority, instead of taking further action on this proposal, to consider better alternatives.  Our hope was fueled by the fact that many commenters offered excellent insights and recommendations to the Commission.  We are disappointed that the majority, unmoved by the chorus of credible concerns from diverse voices,2 has determined to adopt the hedge fund registration rules largely as proposed.3  As discussed below, we continue to agree that we need more information on hedge funds, but we disagree with the majority's solution."
Concept Release Concerning Self-Regulation,N/A,https://sec.gov/rules/2004/11/concept-release-concerning-self-regulation#34-50700,SECURITIES AND EXCHANGE COMMISSION
Temporary Postponement of the Final Phase-In Period for Acceleration of Periodic Report Filing Dates,N/A,https://sec.gov/rules/2004/11/temporary-postponement-final-phase-period-acceleration-periodic-report-filing-dates#33-8507,SECURITIES AND EXCHANGE COMMISSION 
Temporary Postponement of the Final Phase-In Period for Acceleration of Periodic Report Filing Dates,N/A,https://sec.gov/rules/2004/11/temporary-postponement-final-phase-period-acceleration-periodic-report-filing-dates#33-8477,SECURITIES AND EXCHANGE COMMISSION 
Proposed Rule Changes of Self-Regulatory Organizations,N/A,https://sec.gov/rules/2004/10/proposed-rule-changes-self-regulatory-organizations#34-50486,SECURITIES AND EXCHANGE COMMISSION
Proposed Rule Changes of Self-Regulatory Organizations,N/A,https://sec.gov/rules/2004/10/proposed-rule-changes-self-regulatory-organizations#34-49505,SECURITIES AND EXCHANGE COMMISSION
Enhancing Commission Filings Through the Use of Tagged Data,N/A,https://sec.gov/rules/2004/09/enhancing-commission-filings-through-use-tagged-data#33-8497,SECURITIES AND EXCHANGE COMMISSION
XBRL Voluntary Financial Reporting Program on the EDGAR System,N/A,https://sec.gov/rules/2005/02/xbrl-voluntary-financial-reporting-program-edgar-system#33-8496,SECURITIES AND EXCHANGE COMMISSION
Disposal of Consumer Report Information,N/A,https://sec.gov/rules/2004/12/disposal-consumer-report-information#34-50361,SECURITIES AND EXCHANGE COMMISSION  
Prohibition on the Use of Brokerage Commissions To Finance Distribution,N/A,https://sec.gov/rules/2004/09/prohibition-use-brokerage-commissions-finance-distribution#IC-26591,SECURITIES AND EXCHANGE COMMISSION
Prohibition on the Use of Brokerage Commissions To Finance Distribution,N/A,https://sec.gov/rules/2004/09/prohibition-use-brokerage-commissions-finance-distribution#IC-26356,SECURITIES AND EXCHANGE COMMISSION
Rule 15c3-3 Reserve Requirements for Margin Related to Security Futures Products,N/A,https://sec.gov/rules/2004/08/rule-15c3-3-reserve-requirements-margin-related-security-futures-products#34-50295,SECURITIES AND EXCHANGE COMMISSION
Rule 15c3-3 Reserve Requirements for Margin Related to Security Futures Products,N/A,https://sec.gov/rules/2004/08/rule-15c3-3-reserve-requirements-margin-related-security-futures-products#34-46492,SECURITIES AND EXCHANGE COMMISSION
Disclosure Regarding Portfolio Managers of Registered Management Investment Companies,N/A,https://sec.gov/rules/2004/08/disclosure-regarding-portfolio-managers-registered-management-investment-companies#33-8458,SECURITIES AND EXCHANGE COMMISSION
Disclosure Regarding Portfolio Managers of Registered Management Investment Companies,N/A,https://sec.gov/rules/2004/08/disclosure-regarding-portfolio-managers-registered-management-investment-companies#33-8396,SECURITIES AND EXCHANGE COMMISSION
Certain Broker-Dealers Deemed Not To Be Investment Advisers,N/A,https://sec.gov/rules/2005/01/certain-broker-dealers-deemed-not-be-investment-advisers-0#34-50213,SECURITIES AND EXCHANGE COMMISSION
Certain Broker-Dealers Deemed Not To Be Investment Advisers,N/A,https://sec.gov/rules/2005/01/certain-broker-dealers-deemed-not-be-investment-advisers-0#34-42099,SECURITIES AND EXCHANGE COMMISSION
Shareholder Reports and Quarterly Portfolio Disclosure of Registered Management Investment Companies,N/A,https://sec.gov/rules/2004/02/shareholder-reports-and-quarterly-portfolio-disclosure-registered-management#33-8393,Securities and Exchange Commission
Rules of Practice,N/A,https://sec.gov/rules/1998/11/rules-practice#34-40636,"The Securities and Exchange Commission is adopting amendments to its Rules of Practice, Rules 210 and 221. The Commission is amending Rule 210 to permit, for representatives of any federal, state, or local criminal prosecutorial authority, limited participation for the purpose of requesting a stay in an enforcement or disciplinary proceeding, in order to support efforts to bring criminal prosecutions arising out of securities violations. The Commission is amending Rule 221 to require only one prehearing conference, instead of two, as previously required, in order to streamline the administrative process and conserve the parties' and the Commission's resources."
Purchases of Certain Equity Securities by the Issuer and Others,N/A,https://sec.gov/rules/1998/10/purchases-certain-equity-securities-issuer-and-others#34-40617,"SECURITIES AND EXCHANGE COMMISSION
17 CFR Part 240
Release No. 34-40617; File No. S7-27-98
RIN: 3235-AH48
Purchases of Certain Equity Securities by the Issuer and Others"
Reports To Be Made by Certain Brokers and Dealers,N/A,https://sec.gov/rules/1998/10/reports-be-made-certain-brokers-and-dealers#34-40608,"SECURITIES AND EXCHANGE COMMISSION
17 CFR Part 240"
OTC Derivatives Dealers,N/A,https://sec.gov/rules/1998/10/otc-derivatives-dealers#34-40594,"SECURITIES AND EXCHANGE COMMISSION
17 CFR Parts 200, 240, 249"
Year 2000 Readiness Reports To Be Made by Certain Non-Bank Transfer Agents,N/A,https://sec.gov/rules/1998/10/year-2000-readiness-reports-be-made-certain-non-bank-transfer-agents#34-40587,"SECURITIES AND EXCHANGE COMMISSION
17 CFR Part 240"
Amendment to Rule 102(e) of the Commission's Rules of Practice,N/A,https://sec.gov/rules/1998/10/amendment-rule-102e-commissions-rules-practice#33-7593,"SECURITIES AND EXCHANGE COMMISSION
"
Investment Adviser Year 2000 Reports,N/A,https://sec.gov/rules/1998/10/investment-adviser-year-2000-reports#IA-1769,SECURITIES AND EXCHANGE COMMISSION
Investment Adviser Year 2000 Reports,N/A,https://sec.gov/rules/1998/10/investment-adviser-year-2000-reports#IA-1728,SECURITIES AND EXCHANGE COMMISSION
"Processing of Reorganization Events, Tender Offers, and Exchange Offers",N/A,https://sec.gov/rules/1998/08/processing-reorganization-events-tender-offers-and-exchange-offers#34-40386,"SECURITIES AND EXCHANGE COMMISSION
17 CFR PART 240
(Release No. 34-40386; File No. S7-25-98)
RIN:  3235-AH53
Processing of Reorganization Events, Tender Offers, and Exchange Offers"
Rules of Practice,N/A,https://sec.gov/rules/1998/08/rules-practice#34-40364,"The Securities and Exchange Commission is proposing for public comment amendments to its Rules of Practice, Rules 210 and 221. Rule 210 currently prohibits any person from intervening or participating on a limited basis as a party or non-party in an enforcement proceeding, a disciplinary proceeding, or a proceeding to review a self-regulatory organization determination. The Commission is proposing to amend Rule 210 to permit representatives of any federal, state, or local criminal prosecutorial authority limited participation for the purpose of requesting a stay, in order to support efforts to bring criminal prosecutions arising out of securities violations. Rule 221 currently requires that parties generally participate in both an initial and a final prehearing conference. The Commission proposes requiring only one prehearing conference, in order to streamline the administrative process and conserve the parties' and the Commission's resources."
Year 2000 Readiness Reports To Be Made by Certain Transfer Agents Correction,N/A,https://sec.gov/rules/1998/08/year-2000-readiness-reports-be-made-certain-transfer-agents-correction#34-40163A,"SECURITIES AND EXCHANGE COMMISSION
17 CFR Part 240"
"Statement of the Commission Regarding Disclosure of Year 2000 Issues and Consequences by Public Companies, Investment Advisers, Investment Companies, and Municipal Securities Issuers",N/A,https://sec.gov/rules/1998/07/statement-commission-regarding-disclosure-year-2000-issues-and-consequences-public#33-7558,"SECURITIES AND EXCHANGE COMMISSION
17 CFR Parts 231, 241, 271, 276
(Release Nos. 33-7558; 34-40277; IA-1738; IC-23366; International Series  Release No. 1149 )
STATEMENT OF THE COMMISSION REGARDING DISCLOSURE OF YEAR 2000 ISSUES AND  CONSEQUENCES BY PUBLIC COMPANIES, INVESTMENT ADVISERS, INVESTMENT  COMPANIES, AND MUNICIPAL SECURITIES ISSUERS "
"Intermarket Trading System (""ITS') Plan; Proposed Amendments to Expand the ITS/Computer Assisted Execution System Linkage to all Listed Securities and to Eliminate the Unanimous Vote Provision",N/A,https://sec.gov/rules/1998/07/intermarket-trading-system-its-plan-proposed-amendments-expand-itscomputer-assisted#34-40260,"SECURITIES AND EXCHANGE COMMISSION
(Release No. 34-40260; File No. 4-208)
RIN 3235-AH49
Proposed Rulemaking Pursuant to Section 11A of the Securities Exchange Act of 1934 to Amend the  Intermarket Trading System (""ITS"") Plan to Expand the ITS/Computer Assisted Execution System  Linkage to all Listed Securities and to Eliminate the Unanimous Vote Provision"
Exemption for Investment Advisers Operating in Multiple States; Revisions to Rules Implementing Amendments to the Investment Advisers Act of 1940; Investment Advisers With Principal Offices and Places of Business in Colorado or Iowa,N/A,https://sec.gov/rules/1998/07/exemption-investment-advisers-operating-multiple-states-revisions-rules-implementing#IA-1733,SECURITIES AND EXCHANGE COMMISSION
Exemption for Investment Advisers Operating in Multiple States; Revisions to Rules Implementing Amendments to the Investment Advisers Act of 1940; Investment Advisers With Principal Offices and Places of Business in Colorado or Iowa,N/A,https://sec.gov/rules/1998/07/exemption-investment-advisers-operating-multiple-states-revisions-rules-implementing#IA-1681,SECURITIES AND EXCHANGE COMMISSION
Interpretation of Section 206(3) of the Investment Advisers Act of 1940,N/A,https://sec.gov/rules/1998/07/interpretation-section-2063-investment-advisers-act-1940#IA-1732,"SECURITIES AND EXCHANGE COMMISSION
17 CFR Part 276
(Release No. IA-1732)
INTERPRETATION OF SECTION 206(3) OF THE INVESTMENT ADVISERS ACTOF 1940"
Proposed Amendment to Rule 102(e) of the Commission's Rules of Practice,N/A,https://sec.gov/rules/1998/07/proposed-amendment-rule-102e-commissions-rules-practice#33-7555,"The Securities and Exchange Commission (""Commission') is proposing an amendment to Rule 102(e) of the Commission's Rules of Practice. Under Rule 102(e), the Commission can censure, suspend or bar persons who appear or practice before it. The proposed amendment clarifies the Commission's standard for determining when accountants engage in ""improper professional conduct' under Rule 102(e)(1)(ii)."
Proposed Amendment to Rule 102(e) of the Commission's Rules of Practice,N/A,https://sec.gov/rules/1998/07/proposed-amendment-rule-102e-commissions-rules-practice#34-40089,"The Securities and Exchange Commission (""Commission') is proposing an amendment to Rule 102(e) of the Commission's Rules of Practice. Under Rule 102(e), the Commission can censure, suspend or bar persons who appear or practice before it. The proposed amendment clarifies the Commission's standard for determining when accountants engage in ""improper professional conduct' under Rule 102(e)(1)(ii)."
"Proposed Rulemaking Pursuant to Section 11A of the Securities Exchange Act of 1934 to Amend the Intermarket Trading System (""ITS') Plan To Link the PCX Application of the OptiMark System to the ITS System",N/A,https://sec.gov/rules/1998/07/proposed-rulemaking-pursuant-section-11a-securities-exchange-act-1934-amend#34-40204,"SECURITIES AND EXCHANGE COMMISSION
Release No. 34-40204; File No. 4-208
RIN 3235-AH51
Proposed Rulemaking Pursuant to Section 11A of the Securities Exchange Act of 1934 To Amend  the Intermarket Trading System (""ITS"") Plan To Link the PCX Application of the OptiMark  System to the ITS System."
Proposed Amendment to Rule 102(e) of the Commission's Rules of Practice,N/A,https://sec.gov/rules/1998/07/proposed-amendment-rule-102e-commissions-rules-practice#33-7555,"The Securities and Exchange Commission (""Commission') is proposing an amendment to Rule 102(e) of the Commission's Rules of Practice. Under Rule 102(e), the Commission can censure, suspend or bar persons who appear or practice before it. The proposed amendment clarifies the Commission's standard for determining when accountants engage in ""improper professional conduct' under Rule 102(e)(1)(ii)."
Exemption To Allow Investment Advisers To Charge Fees Based Upon a Share of Capital Gains Upon or Capital Appreciation of a Client's Account,N/A,https://sec.gov/rules/1998/07/exemption-allow-investment-advisers-charge-fees-based-upon-a-share-capital-gains-upon#IA-1731,SECURITIES AND EXCHANGE COMMISSION
Exemption To Allow Investment Advisers To Charge Fees Based Upon a Share of Capital Gains Upon or Capital Appreciation of a Client's Account,N/A,https://sec.gov/rules/1998/07/exemption-allow-investment-advisers-charge-fees-based-upon-a-share-capital-gains-upon#IA-1682,SECURITIES AND EXCHANGE COMMISSION
Year 2000 Readiness Reports To Be Made by Certain Transfer Agents,N/A,https://sec.gov/rules/1998/07/year-2000-readiness-reports-be-made-certain-transfer-agents#34-40163,"SECURITIES AND EXCHANGE COMMISSION
17 CFR Part 240"
Year 2000 Readiness Reports To Be Made by Certain Transfer Agents,N/A,https://sec.gov/rules/1998/07/year-2000-readiness-reports-be-made-certain-transfer-agents#34-40165,"SECURITIES AND EXCHANGE COMMISSION
17 CFR Part 240"
Reports To Be Made by Certain Brokers and Dealers,N/A,https://sec.gov/rules/1998/07/reports-be-made-certain-brokers-and-dealers-0#34-40164,"SECURITIES AND EXCHANGE COMMISSION
17 CFR Part 240
(Release No. 34-40164; File No. S7-7-98)
RIN 3235-AH36
Reports To Be Made by Certain Brokers and Dealers"
Reports to be Made by Certain Brokers and Dealers,N/A,https://sec.gov/rules/1998/07/reports-be-made-certain-brokers-and-dealers#34-40162,"SECURITIES AND EXCHANGE COMMISSION
17 CFR Part 240
(Release No. 34-40162; File No. S7-7-98)
RIN 3235-AH36"
Amendment to Rule 9b-1 Under the Securities Exchange Act Relating to the Options Disclosure Document,N/A,https://sec.gov/rules/1998/06/amendment-rule-9b-1-under-securities-exchange-act-relating-options-disclosure#34-40129,"SECURITIES AND EXCHANGE COMMISSION
17 CFR Part 240
(Release No. 34-40129 , File No. S7-18-98)
RIN 3235-AH30
Amendment to Rule 9b-1 under the Securities Exchange Act Relating to the Options Disclosure Document"
"Definitions of ""Small Business' or ""Small Organization' Under the Investment Company Act of 1940, the Investment Advisers Act of 1940, the Securities Exchange Act of 1934, and the Securities Act of 1933",N/A,https://sec.gov/rules/1998/06/definitions-small-business-or-small-organization-under-investment-company-act-1940#33-7548,"The Securities and Exchange Commission is amending the definitions of ""small business' and ""small organization' that are used in connection with Commission rulemaking under the Investment Company Act of 1940, the Investment Advisers Act of 1940, the Securities Exchange Act of 1934, and the Securities Act of 1933 regarding regulatory requirements applicable to investment companies, investment advisers, exchanges, securities information processors, transfer agents and issuers, and broker-dealers. These definitions are used specifically for purposes of the Regulatory Flexibility Act, which requires the Commission to consider the impact of its regulations on small entities. The amendments to these definitions reflect recent changes in the law as well as changes in the securities markets over the past decade, including technological innovations and increased business relationships among participants in the securities industry."
Amendments To Rules On Shareholder Proposals,N/A,https://sec.gov/rules/1998/05/amendments-rules-shareholder-proposals#34-40018,"SECURITIES AND EXCHANGE COMMISSION
17 CFR Part 240
Release No. 34-40018; IC-23200; File No. S7-25-97
RIN 3235-AH20"
Amendments To Rules On Shareholder Proposals,N/A,https://sec.gov/rules/1998/05/amendments-rules-shareholder-proposals#34-39093,"SECURITIES AND EXCHANGE COMMISSION
17 CFR Part 240
Release No. 34-40018; IC-23200; File No. S7-25-97
RIN 3235-AH20"
Custody of Investment Company Assets Outside the United States,N/A,https://sec.gov/rules/1998/05/custody-investment-company-assets-outside-united-states#IC-23201,SECURITIES AND EXCHANGE COMMISSION
Adoption of Updated EDGAR Filer Manual,N/A,https://sec.gov/rules/1998/05/adoption-updated-edgar-filer-manual#33-7539,"SECURITIES AND EXCHANGE COMMISSION
"
Amendment to Rule Filing Requirements for Self-Regulatory Organizations Regarding New Derivative Securities Products; Correction,N/A,https://sec.gov/rules/1998/12/amendment-rule-filing-requirements-self-regulatory-organizations-regarding-new-0#34-39885,"In connection with rules adopted in Release No. 34-40761 (December 8, 1998), 63 FR 70952 (December 22, 1998) (""Original Release'), the Commission is making a technical correction to the delegation of authority to the Director of the Division of Market Regulation appearing in the Commission's Rules of Practice and Investigations. Specifically, the Commission is correcting a cross- reference appearing in the delegation."
Reports to be Made by Certain Brokers and Dealers,N/A,https://sec.gov/rules/1998/04/reports-be-made-certain-brokers-and-dealers#34-39858,"SECURITIES AND EXCHANGE COMMISSION
17 CFR Part 240
(Release No. 34-39858; IC-23112; IA-1716; File No. S7-7-98)
RIN 3235-AH36
Reports to be Made by Certain Brokers and Dealers"
Year 2000 Readiness Reports To Be Made by Transfer Agents,N/A,https://sec.gov/rules/1998/04/year-2000-readiness-reports-be-made-transfer-agents#34-39859,"SECURITIES AND EXCHANGE COMMISSION
17 CFR Part 240
(Release No. 34-39859; File No. S7-8-98)
RIN 3235-AH42
Year 2000 Readiness Reports to be made by Transfer Agents"
Confirmation and Affirmation of Securities Trades; Matching,N/A,https://sec.gov/rules/1998/04/confirmation-and-affirmation-securities-trades-matching#34-39829,SECURITIES AND EXCHANGE COMMISSION
"Statement of the Commission Regarding Use of Internet Web Sites to Offer Securities, Solicit Securities Transactions or Advertise Investment Services Offshore",N/A,https://sec.gov/rules/1998/03/statement-commission-regarding-use-internet-web-sites-offer-securities-solicit#33-7516,"SECURITIES AND EXCHANGE COMMISSION
17 CFR Parts  231, 241, 271, 276
(Release Nos. 33-7516, 34-39779, IA-1710, IC-23071)
International Series Release No. 1125
STATEMENT OF THE COMMISSION REGARDING USE OF INTERNET WEB SITES TO OFFER SECURITIES, SOLICIT SECURITIES TRANSACTIONS OR  ADVERTISE INVESTMENT SERVICES OFFSHORE    "
Registration Form Used by Open-End Management Investment Companies,N/A,https://sec.gov/rules/1998/03/registration-form-used-open-end-management-investment-companies#33-7512r,"   Text of sample Form N-1A added, 03-23-98"
Registration Form Used by Open-End Management Investment Companies,N/A,https://sec.gov/rules/1998/03/registration-form-used-open-end-management-investment-companies#33-7512f,"   Text of sample Form N-1A added, 03-23-98"
Registration Form Used by Open-End Management Investment Companies,N/A,https://sec.gov/rules/1998/03/registration-form-used-open-end-management-investment-companies#33-7398,"   Text of sample Form N-1A added, 03-23-98"
Registration Form Used by Open-End Management Investment Companies,N/A,https://sec.gov/rules/1998/03/registration-form-used-open-end-management-investment-companies#33-7512f,"   Text of sample Form N-1A added, 03-23-98"
Registration Form Used by Open-End Management Investment Companies,N/A,https://sec.gov/rules/1998/03/registration-form-used-open-end-management-investment-companies#33-7512r,"   Text of sample Form N-1A added, 03-23-98"
Registration Form Used by Open-End Management Investment Companies,N/A,https://sec.gov/rules/1998/03/registration-form-used-open-end-management-investment-companies#33-7398,"   Text of sample Form N-1A added, 03-23-98"
New Disclosure Option for Open-End Management Investment Companies,N/A,https://sec.gov/rules/1998/03/new-disclosure-option-open-end-management-investment-companies#33-7513,SECURITIES AND EXCHANGE COMMISSION
Year 2000 Readiness Reports To Be Made by Transfer Agents,N/A,https://sec.gov/rules/1998/03/year-2000-readiness-reports-be-made-transfer-agents#34-39726,"The Securities and Exchange Commission (""Commission') is soliciting comment on proposed temporary Rule 17Ad-18 under the Securities Exchange Act of 1934 (""Exchange Act'). The proposed temporary rule would require all non-bank registered transfer agents to file with the Commission at least one report regarding its Year 2000 readiness. The initial report would be due no later than 45 days after the Commission adopts this rule. The follow-up reports would be due on August 31, 1998, and on August 31, 1999. The follow-up reports would include an attestation by an independent public accountant that would give the Independent Public Accountant's opinion whether there is a reasonable basis for the transfer agent's assertions in the reports. Additionally, the Commission is issuing an advisory notice on its transfer agent record retention and recordkeeping requirements relating to the Year 2000."
Reports To Be Made by Certain Brokers and Dealers,N/A,https://sec.gov/rules/1998/03/reports-be-made-certain-brokers-and-dealers#34-39724,"The Securities and Exchange Commission (""Commission') is soliciting comment on temporary rule amendments to Rule 17a-5 under the Securities Exchange Act of 1934 (""Exchange Act') that would require certain broker-dealers to file with the Commission and their designated examining authority two reports regarding Year 2000 compliance. The reports would enable the Commission staff to report to Congress in 1998 and 1999 regarding the industry's preparedness; supplement the Commission's examination module for Year 2000 issues; help the Commission coordinate self-regulatory organizations on industry-wide testing, implementation, and contingency planning; and help increase broker-dealer awareness that they should be taking specific steps now to prepare for the Year 2000. Additionally, the Commission is issuing an advisory notice on its books and records rules relating to the Year 2000."
Exemption of Issuance and Sale of Securities by Public Utility and Nonutility Subsidiary Companies of Registered Public Utility Holding Companies; Rescission of Statements of Policy,N/A,https://sec.gov/rules/1998/02/exemption-issuance-and-sale-securities-public-utility-and-nonutility-subsidiary#35-26826,"The Commission is amending rule 52 under the Public Utility Holding Company Act of 1935 (""Act') to exempt from the requirement of prior Commission approval under the Act the issue and sale of any security by a subsidiary company in a registered holding company system, where the conditions of the rule are otherwise met. The Commission is also amending rule 45 under the Act to conform the exemption from section 12(b) of the Act, which is provided by rule 45, to the exemption from section 6(a), which is provided by rule 52. These amendments are intended to eliminate unnecessary regulatory and paperwork burdens associated with seeking Commission approval for routine financings by companies in registered holding company systems."
Exemption of Issuance and Sale of Securities by Public Utility and Nonutility Subsidiary Companies of Registered Public Utility Holding Companies; Rescission of Statements of Policy,N/A,https://sec.gov/rules/1998/02/exemption-issuance-and-sale-securities-public-utility-and-nonutility-subsidiary#35-26312,"The Commission is amending rule 52 under the Public Utility Holding Company Act of 1935 (""Act') to exempt from the requirement of prior Commission approval under the Act the issue and sale of any security by a subsidiary company in a registered holding company system, where the conditions of the rule are otherwise met. The Commission is also amending rule 45 under the Act to conform the exemption from section 12(b) of the Act, which is provided by rule 45, to the exemption from section 6(a), which is provided by rule 52. These amendments are intended to eliminate unnecessary regulatory and paperwork burdens associated with seeking Commission approval for routine financings by companies in registered holding company systems."
Registration of Securities on Form S-8,N/A,https://sec.gov/rules/1998/02/registration-securities-form-s-8#33-7506,"The Securities and Exchange Commission (""Commission') is publishing for comment proposed amendments to Form S-8 and related rules under the Securities Act and Regulations S-K and S-B to restrict the use of the form for the sale of securities to consultants and advisors, and to allow the use of the form for the exercise of stock options by family members of employee optionees. The first set of proposals is intended to eliminate the abuse of Form S-8 purportedly to register offerings to consultants and advisors who then act as statutory underwriters to sell the securities to the general public, and to register securities issued as compensation to consultants who promote the registrant's securities. The second set of proposals is intended to facilitate legitimate employee estate planning transactions and other intra-family transfers."
Net Capital Rule,N/A,https://sec.gov/rules/1998/02/net-capital-rule#34-39704,"The Securities and Exchange Commission (""Commission') is proposing for comment amendments to Rule 15c3-1 (""net capital rule' or ""Rule') under the Securities Exchange Act of 1934 (""Act'), regarding the Commission's capital requirements for broker-dealers. The proposed amendments, if adopted, would alter the charges, or ""haircuts,' from net worth in computing net capital for certain interest rate instruments, including government securities, investment grade nonconvertible debt securities, certain mortgage-backed securities, money market instruments, and debt-related derivative instruments."
Net Capital Rule,N/A,https://sec.gov/rules/1998/02/net-capital-rule#34-39455,"The Securities and Exchange Commission (""Commission') is proposing for comment amendments to Rule 15c3-1 (""net capital rule' or ""Rule') under the Securities Exchange Act of 1934 (""Act'), regarding the Commission's capital requirements for broker-dealers. The proposed amendments, if adopted, would alter the charges, or ""haircuts,' from net worth in computing net capital for certain interest rate instruments, including government securities, investment grade nonconvertible debt securities, certain mortgage-backed securities, money market instruments, and debt-related derivative instruments."
Net Capital Rule,N/A,https://sec.gov/rules/1998/02/net-capital-rule#34-39456,"The Securities and Exchange Commission (""Commission') is proposing for comment amendments to Rule 15c3-1 (""net capital rule' or ""Rule') under the Securities Exchange Act of 1934 (""Act'), regarding the Commission's capital requirements for broker-dealers. The proposed amendments, if adopted, would alter the charges, or ""haircuts,' from net worth in computing net capital for certain interest rate instruments, including government securities, investment grade nonconvertible debt securities, certain mortgage-backed securities, money market instruments, and debt-related derivative instruments."
Publication or Submission of Quotations Without Specified Information,N/A,https://sec.gov/rules/1998/02/publication-or-submission-quotations-without-specified-information#34-39670,"The Securities and Exchange Commission (""Commission') is publishing for public comment proposed amendments to Rule 15c2-11 (""Rule') under the Securities Exchange Act of 1934 (""Exchange Act'). The Commission is publishing these proposals in response to increasing incidents of fraud and manipulation in the over-the-counter securities market involving thinly traded securities of thinly- capitalized issuers (i.e., ""microcap securities'). Rule 15c2-11 governs the publication of quotations for securities that are traded in a quotation medium other than a national securities exchange or Nasdaq. The proposals would require all broker-dealers to review information about the issuer when they first publish or resume publishing a quotation for a security subject to the Rule, document that review, annually update the information if they publish priced quotations, and make the information available to other persons upon request. In addition, the proposals would enhance the Rule's information requirements for quotations for the securities of non-reporting issuers and ease the Rule's recordkeeping requirements when broker-dealers have electronic access to information about reporting issuers. The Commission also is proposing a number of textual and structural changes in an effort to simplify and streamline the Rule. Finally, the Commission is proposing an amendment to Rule 17a-4 under the Exchange Act that would incorporate the record retention requirements currently contained in Rule 15c2-11."
Net Capital Rule,N/A,https://sec.gov/rules/1998/02/net-capital-rule#34-39704,"The Securities and Exchange Commission (""Commission') is proposing for comment amendments to Rule 15c3-1 (""net capital rule' or ""Rule') under the Securities Exchange Act of 1934 (""Act'), regarding the Commission's capital requirements for broker-dealers. The proposed amendments, if adopted, would alter the charges, or ""haircuts,' from net worth in computing net capital for certain interest rate instruments, including government securities, investment grade nonconvertible debt securities, certain mortgage-backed securities, money market instruments, and debt-related derivative instruments."
Net Capital Rule,N/A,https://sec.gov/rules/1998/02/net-capital-rule#34-39456,"The Securities and Exchange Commission (""Commission') is proposing for comment amendments to Rule 15c3-1 (""net capital rule' or ""Rule') under the Securities Exchange Act of 1934 (""Act'), regarding the Commission's capital requirements for broker-dealers. The proposed amendments, if adopted, would alter the charges, or ""haircuts,' from net worth in computing net capital for certain interest rate instruments, including government securities, investment grade nonconvertible debt securities, certain mortgage-backed securities, money market instruments, and debt-related derivative instruments."
Offshore Offers and Sales (Regulation S) Effective Date: 60 days after publication in Federal Register .,N/A,https://sec.gov/rules/1998/02/offshore-offers-and-sales-regulation-s-effective-date-60-days-after-publication#33-7505 Part 1,Part 1 of 2
